game,model,metric,mean,std,var,median,max,min,skew
adventuregame,Llama-3.1-8b-Instruct,Lose,0.640625,0.4836103475464191,0.23387896825396826,1.0,1.0,0.0,-0.600323343199961
adventuregame,Llama-3.1-8b-Instruct,Main Score,30.208333333333332,35.9888038635259,1295.1940035273371,16.666666666666664,100.0,0.0,0.8163905588367368
adventuregame,Llama-3.1-8b-Instruct,Parsed Request Count,37.609375,18.43531564946036,339.86086309523813,50.0,50.0,1.0,-1.0363770007799789
adventuregame,Llama-3.1-8b-Instruct,Played,0.765625,0.4269562819149832,0.1822916666666666,1.0,1.0,0.0,-1.2844104185903276
adventuregame,Llama-3.1-8b-Instruct,Request Count,37.84375,18.115343623657118,328.1656746031746,50.0,50.0,2.0,-1.0336749456837742
adventuregame,Llama-3.1-8b-Instruct,Request Success Ratio,0.9553582775771291,0.1113973214652585,0.012409363229634145,1.0,1.0,0.5,-2.943146521203642
adventuregame,Llama-3.1-8b-Instruct,Success,0.125,0.3333333333333333,0.1111111111111111,0.0,1.0,0.0,2.3225806451612905
adventuregame,Llama-3.1-8b-Instruct,Violated Request Count,0.234375,0.42695628191498325,0.18229166666666666,0.0,1.0,0.0,1.2844104185903276
adventuregame,Llama-3.1-8b-Instruct,achieved_goal_ratio,0.3020833333333333,0.35988803863525903,0.1295194003527337,0.16666666666666666,1.0,0.0,0.8163905588367371
adventuregame,Llama-3.1-8b-Instruct,action_parsing_fail,6.4375,9.89448299057579,97.90079365079364,1.0,35.0,0.0,1.708730205332126
adventuregame,Llama-3.1-8b-Instruct,action_resolution_fail,13.65625,10.220146226394654,104.45138888888889,14.0,39.0,0.0,0.2127150122111203
adventuregame,Llama-3.1-8b-Instruct,bad_plan_dismiss_ratio,0.9515924718907668,0.08544230664697029,0.007300387765154904,1.0,1.0,0.6,-2.228973374410403
adventuregame,Llama-3.1-8b-Instruct,bad_plan_follow_ratio,0.04840752810923325,0.08544230664697032,0.007300387765154908,0.0,0.4,0.0,2.2289733744104057
adventuregame,Llama-3.1-8b-Instruct,entity_already_inventory,0.09375,0.3435921354681383,0.11805555555555552,0.0,2.0,0.0,3.9810293215505657
adventuregame,Llama-3.1-8b-Instruct,entity_not_accessible,6.71875,5.458265175873991,29.792658730158728,5.0,19.0,0.0,0.5206307979068923
adventuregame,Llama-3.1-8b-Instruct,finish_speed,0.24325035887535884,0.2019183000393686,0.04077099989078847,0.24070512820512813,0.65,0.0238095238095238,1.1434648614972094
adventuregame,Llama-3.1-8b-Instruct,going_to_current_room,0.015625,0.125,0.015625000000000003,0.0,1.0,0.0,8.000000000000002
adventuregame,Llama-3.1-8b-Instruct,hallucination_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Llama-3.1-8b-Instruct,lark_exception,0.65625,2.4509068616421237,6.006944444444445,0.0,14.0,0.0,4.345834114226387
adventuregame,Llama-3.1-8b-Instruct,malformed_command,0.96875,2.911219403050621,8.475198412698413,0.0,13.0,0.0,3.199594937202794
adventuregame,Llama-3.1-8b-Instruct,manipulating_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Llama-3.1-8b-Instruct,multiple_entity_ambiguity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Llama-3.1-8b-Instruct,multiple_exits_to,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Llama-3.1-8b-Instruct,no_exit_to,1.984375,3.0937324634744288,9.571180555555557,1.0,17.0,0.0,2.6479237634089814
adventuregame,Llama-3.1-8b-Instruct,not_room_type,2.171875,4.48119417013771,20.081101190476197,0.0,21.0,0.0,2.776082828030514
adventuregame,Llama-3.1-8b-Instruct,other_room_argument,0.1875,0.8886408384057867,0.7896825396825395,0.0,5.0,0.0,5.220698239441455
adventuregame,Llama-3.1-8b-Instruct,plan_average_viability_ratio,0.0658595869960098,0.11518016862186554,0.013266471243761381,0.0,0.5,0.0,2.3222515345677683
adventuregame,Llama-3.1-8b-Instruct,plan_followed_ratio,0.0984727563466438,0.15298071680104264,0.023403099712960805,0.0,0.6,0.0,1.5999500363800057
adventuregame,Llama-3.1-8b-Instruct,pre_state_mismatch,2.671875,6.6501096482188435,44.22395833333335,0.0,35.0,0.0,3.162964131816784
adventuregame,Llama-3.1-8b-Instruct,successful_actions,17.515625,11.302468037121747,127.7457837301587,20.5,38.0,0.0,-0.1420230089097012
adventuregame,Llama-3.1-8b-Instruct,taking_from_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Llama-3.1-8b-Instruct,thing_arg1_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Llama-3.1-8b-Instruct,thing_arg2_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Llama-3.1-8b-Instruct,turn_limit_loss,0.640625,0.4836103475464191,0.23387896825396826,1.0,1.0,0.0,-0.600323343199961
adventuregame,Llama-3.1-8b-Instruct,turn_ratio,0.7567496411246412,0.2019183000393686,0.04077099989078847,0.7592948717948718,0.9761904761904762,0.35,-1.143464861497209
adventuregame,Llama-3.1-8b-Instruct,turns_over_par,9.125,7.845608416724062,61.553571428571445,9.5,26.0,1.0,1.5056679021479704
adventuregame,Llama-3.1-8b-Instruct,undefined_action,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Llama-3.1-8b-Instruct,undefined_action_verb,4.25,6.570738404061083,43.174603174603185,1.0,26.0,0.0,1.7876392780553019
adventuregame,Llama-3.1-8b-Instruct,undefined_argument_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Llama-3.1-8b-Instruct,undefined_repr_str,0.375,1.339272486707165,1.7936507936507937,0.0,10.0,0.0,6.189955511913917
adventuregame,Mistral-Large-Instruct-2407,Aborted,0.671875,0.4732423621500228,0.22395833333333331,1.0,1.0,0.0,-0.7498033524837572
adventuregame,Mistral-Large-Instruct-2407,Lose,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,Main Score,45.83333333333333,44.24558687227414,1957.671957671958,33.33333333333333,100.0,0.0,0.15238188876391068
adventuregame,Mistral-Large-Instruct-2407,Parsed Request Count,16.984375,8.390266824181003,70.39657738095237,15.5,40.0,5.0,0.6944901779130531
adventuregame,Mistral-Large-Instruct-2407,Played,0.328125,0.47324236215002274,0.2239583333333333,0.0,1.0,0.0,0.7498033524837572
adventuregame,Mistral-Large-Instruct-2407,Request Count,17.65625,8.283122542110496,68.61011904761905,16.5,41.0,6.0,0.7180200288394817
adventuregame,Mistral-Large-Instruct-2407,Request Success Ratio,0.9480563212359729,0.04894263691523156,0.002395381708216187,0.9523809523809524,1.0,0.8333333333333334,-0.7219039291164291
adventuregame,Mistral-Large-Instruct-2407,Success,0.328125,0.47324236215002274,0.2239583333333333,0.0,1.0,0.0,0.7498033524837572
adventuregame,Mistral-Large-Instruct-2407,Violated Request Count,0.671875,0.4732423621500228,0.22395833333333331,1.0,1.0,0.0,-0.7498033524837572
adventuregame,Mistral-Large-Instruct-2407,achieved_goal_ratio,0.4583333333333333,0.44245586872274145,0.1957671957671958,0.3333333333333333,1.0,0.0,0.15238188876391046
adventuregame,Mistral-Large-Instruct-2407,action_parsing_fail,2.6875,2.9378482569650157,8.630952380952381,2.5,16.0,0.0,1.6359691594343648
adventuregame,Mistral-Large-Instruct-2407,action_resolution_fail,1.828125,1.8218661939262795,3.3191964285714275,1.0,7.0,0.0,1.0110630190305812
adventuregame,Mistral-Large-Instruct-2407,bad_plan_dismiss_ratio,0.9766424812797926,0.05025711230046429,0.002525777336781479,1.0,1.0,0.8,-2.0064814572297887
adventuregame,Mistral-Large-Instruct-2407,bad_plan_follow_ratio,0.023357518720207377,0.050257112300464264,0.0025257773367814763,0.0,0.2,0.0,2.0064814572297847
adventuregame,Mistral-Large-Instruct-2407,entity_already_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,entity_not_accessible,0.71875,0.967220695092838,0.9355158730158728,0.0,5.0,0.0,1.7954527418928488
adventuregame,Mistral-Large-Instruct-2407,finish_speed,0.1999548581414477,0.1602007050377696,0.025664265894598453,0.175,0.5806451612903226,-0.0256410256410255,0.7687614119889786
adventuregame,Mistral-Large-Instruct-2407,going_to_current_room,0.03125,0.17536809360305042,0.030753968253968252,0.0,1.0,0.0,5.518346670714096
adventuregame,Mistral-Large-Instruct-2407,hallucination_count,0.0625,0.24397501823713327,0.05952380952380951,0.0,1.0,0.0,3.7021241477015328
adventuregame,Mistral-Large-Instruct-2407,lark_exception,0.234375,0.7069313857277694,0.49975198412698424,0.0,5.0,0.0,5.196171994792523
adventuregame,Mistral-Large-Instruct-2407,malformed_command,0.03125,0.17536809360305042,0.030753968253968252,0.0,1.0,0.0,5.518346670714096
adventuregame,Mistral-Large-Instruct-2407,manipulating_room,0.15625,0.36596252735569995,0.13392857142857145,0.0,1.0,0.0,1.9392078868912792
adventuregame,Mistral-Large-Instruct-2407,multiple_entity_ambiguity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,multiple_exits_to,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,no_exit_to,1.046875,1.2009214385576192,1.4422123015873016,1.0,5.0,0.0,1.3832470637893077
adventuregame,Mistral-Large-Instruct-2407,not_room_type,0.03125,0.17536809360305042,0.030753968253968252,0.0,1.0,0.0,5.518346670714096
adventuregame,Mistral-Large-Instruct-2407,other_room_argument,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,plan_average_viability_ratio,0.0656315355349239,0.10189139736184821,0.010381856856350048,0.0,0.4814814814814814,0.0,2.014436262070422
adventuregame,Mistral-Large-Instruct-2407,plan_followed_ratio,0.09817188105254337,0.1783846647354731,0.03182108861278714,0.0,0.5714285714285714,0.0,1.685472511630849
adventuregame,Mistral-Large-Instruct-2407,pre_state_mismatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,successful_actions,12.46875,6.944150787441914,48.22123015873015,11.5,30.0,1.0,0.610046607557365
adventuregame,Mistral-Large-Instruct-2407,taking_from_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,thing_arg1_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,thing_arg2_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,turn_limit_loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,turn_ratio,0.8000451418585522,0.16020070503776956,0.025664265894598443,0.825,1.0256410256410255,0.4193548387096774,-0.7687614119889821
adventuregame,Mistral-Large-Instruct-2407,turns_over_par,7.0,5.21536192416212,27.200000000000006,7.0,18.0,-1.0,0.5235782663803256
adventuregame,Mistral-Large-Instruct-2407,undefined_action,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,undefined_action_verb,2.21875,2.4460447503336726,5.983134920634918,2.0,10.0,0.0,0.7455999047788558
adventuregame,Mistral-Large-Instruct-2407,undefined_argument_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,undefined_repr_str,0.046875,0.21304202581158665,0.04538690476190476,0.0,1.0,0.0,4.391076677965311
adventuregame,Qwen1.5-72B-Chat,Aborted,1.0,0.0,0.0,1.0,1.0,1.0,0.0
adventuregame,Qwen1.5-72B-Chat,Lose,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,Main Score,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,Parsed Request Count,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,Played,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,Request Count,1.0,0.0,0.0,1.0,1.0,1.0,0.0
adventuregame,Qwen1.5-72B-Chat,Request Success Ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,Violated Request Count,1.0,0.0,0.0,1.0,1.0,1.0,0.0
adventuregame,Qwen1.5-72B-Chat,achieved_goal_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,action_parsing_fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,action_resolution_fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,bad_plan_dismiss_ratio,1.0,0.0,0.0,1.0,1.0,1.0,0.0
adventuregame,Qwen1.5-72B-Chat,bad_plan_follow_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,entity_already_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,entity_not_accessible,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,finish_speed,,,,,,,
adventuregame,Qwen1.5-72B-Chat,going_to_current_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,hallucination_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,lark_exception,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,malformed_command,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,manipulating_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,multiple_entity_ambiguity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,multiple_exits_to,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,no_exit_to,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,not_room_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,other_room_argument,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,plan_average_viability_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,plan_followed_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,pre_state_mismatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,successful_actions,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,taking_from_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,thing_arg1_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,thing_arg2_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,turn_limit_loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,turn_ratio,,,,,,,
adventuregame,Qwen1.5-72B-Chat,turns_over_par,,,,,,,
adventuregame,Qwen1.5-72B-Chat,undefined_action,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,undefined_action_verb,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,undefined_argument_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen1.5-72B-Chat,undefined_repr_str,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,Aborted,1.0,0.0,0.0,1.0,1.0,1.0,0.0
adventuregame,Qwen2-72B-Instruct,Lose,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,Main Score,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,Parsed Request Count,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,Played,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,Request Count,1.0,0.0,0.0,1.0,1.0,1.0,0.0
adventuregame,Qwen2-72B-Instruct,Request Success Ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,Violated Request Count,1.0,0.0,0.0,1.0,1.0,1.0,0.0
adventuregame,Qwen2-72B-Instruct,achieved_goal_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,action_parsing_fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,action_resolution_fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,bad_plan_dismiss_ratio,1.0,0.0,0.0,1.0,1.0,1.0,0.0
adventuregame,Qwen2-72B-Instruct,bad_plan_follow_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,entity_already_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,entity_not_accessible,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,finish_speed,,,,,,,
adventuregame,Qwen2-72B-Instruct,going_to_current_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,hallucination_count,0.015625,0.125,0.015625000000000003,0.0,1.0,0.0,8.000000000000002
adventuregame,Qwen2-72B-Instruct,lark_exception,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,malformed_command,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,manipulating_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,multiple_entity_ambiguity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,multiple_exits_to,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,no_exit_to,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,not_room_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,other_room_argument,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,plan_average_viability_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,plan_followed_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,pre_state_mismatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,successful_actions,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,taking_from_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,thing_arg1_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,thing_arg2_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,turn_limit_loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,turn_ratio,,,,,,,
adventuregame,Qwen2-72B-Instruct,turns_over_par,,,,,,,
adventuregame,Qwen2-72B-Instruct,undefined_action,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,undefined_action_verb,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,undefined_argument_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Qwen2-72B-Instruct,undefined_repr_str,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-2-9b-it-q5,Aborted,0.421875,0.49776285231308404,0.24776785714285712,0.0,1.0,0.0,0.3240304531186598
adventuregame,gemma-2-9b-it-q5,Lose,0.5,0.5039526306789696,0.2539682539682539,0.5,1.0,0.0,0.0
adventuregame,gemma-2-9b-it-q5,Main Score,21.874999999999996,33.184190154205595,1101.1904761904757,0.0,100.0,0.0,1.2453278495533362
adventuregame,gemma-2-9b-it-q5,Parsed Request Count,37.515625,15.244038322081172,232.38070436507937,49.0,50.0,7.0,-0.763558117077477
adventuregame,gemma-2-9b-it-q5,Played,0.578125,0.49776285231308404,0.24776785714285712,1.0,1.0,0.0,-0.3240304531186598
adventuregame,gemma-2-9b-it-q5,Request Count,37.9375,14.914438514086816,222.44047619047618,49.0,50.0,8.0,-0.7985174341517779
adventuregame,gemma-2-9b-it-q5,Request Success Ratio,0.9795366368664903,0.030412820904474804,0.0009249396753676597,1.0,1.0,0.875,-1.6687657167837033
adventuregame,gemma-2-9b-it-q5,Success,0.078125,0.270489708750042,0.07316468253968257,0.0,1.0,0.0,3.2199662824892923
adventuregame,gemma-2-9b-it-q5,Violated Request Count,0.421875,0.49776285231308404,0.24776785714285712,0.0,1.0,0.0,0.3240304531186598
adventuregame,gemma-2-9b-it-q5,achieved_goal_ratio,0.21875,0.331841901542056,0.11011904761904759,0.0,1.0,0.0,1.2453278495533358
adventuregame,gemma-2-9b-it-q5,action_parsing_fail,15.0,17.457431218879393,304.7619047619048,7.0,48.0,0.0,0.6798287999722594
adventuregame,gemma-2-9b-it-q5,action_resolution_fail,6.40625,7.245619913886452,52.49900793650792,4.0,26.0,0.0,1.2332584817772771
adventuregame,gemma-2-9b-it-q5,bad_plan_dismiss_ratio,0.9859117344909862,0.02738576009050002,0.0007499798557344235,1.0,1.0,0.875,-2.500623462802264
adventuregame,gemma-2-9b-it-q5,bad_plan_follow_ratio,0.014088265509013783,0.027385760090500005,0.0007499798557344228,0.0,0.125,0.0,2.5006234628022614
adventuregame,gemma-2-9b-it-q5,entity_already_inventory,0.015625,0.125,0.015625,0.0,1.0,0.0,8.000000000000002
adventuregame,gemma-2-9b-it-q5,entity_not_accessible,3.640625,5.469590354934605,29.916418650793663,1.5,26.0,0.0,2.2526185921278823
adventuregame,gemma-2-9b-it-q5,finish_speed,0.29646330680813443,0.39250878826187996,0.15406314886280933,0.0749999999999999,0.9310344827586208,0.0,1.4193833275137808
adventuregame,gemma-2-9b-it-q5,going_to_current_room,0.09375,0.3435921354681384,0.11805555555555557,0.0,2.0,0.0,3.9810293215505657
adventuregame,gemma-2-9b-it-q5,hallucination_count,0.078125,0.270489708750042,0.07316468253968256,0.0,1.0,0.0,3.2199662824892923
adventuregame,gemma-2-9b-it-q5,lark_exception,4.90625,7.347861690898341,53.99107142857142,0.0,26.0,0.0,1.4173281837027951
adventuregame,gemma-2-9b-it-q5,malformed_command,0.15625,0.801164826590059,0.6418650793650794,0.0,5.0,0.0,5.442168259254253
adventuregame,gemma-2-9b-it-q5,manipulating_room,0.015625,0.125,0.015625,0.0,1.0,0.0,8.000000000000002
adventuregame,gemma-2-9b-it-q5,multiple_entity_ambiguity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-2-9b-it-q5,multiple_exits_to,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-2-9b-it-q5,no_exit_to,1.984375,3.0576066348262225,9.348958333333336,0.5,12.0,0.0,1.7417174474635861
adventuregame,gemma-2-9b-it-q5,not_room_type,0.4375,1.4128098761092187,1.996031746031746,0.0,7.0,0.0,3.913763849860561
adventuregame,gemma-2-9b-it-q5,other_room_argument,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-2-9b-it-q5,plan_average_viability_ratio,0.03918731405290738,0.09077834031615493,0.008240707070555641,0.0,0.4545454545454545,0.0,3.2359011081744105
adventuregame,gemma-2-9b-it-q5,plan_followed_ratio,0.05272830759609639,0.11526046917384328,0.013284975754174476,0.0,0.5,0.0,2.75695116928407
adventuregame,gemma-2-9b-it-q5,pre_state_mismatch,0.234375,0.886265349565958,0.7854662698412698,0.0,6.0,0.0,5.163664992093559
adventuregame,gemma-2-9b-it-q5,successful_actions,16.109375,11.102862761825731,123.2735615079365,12.0,43.0,2.0,0.514176546976979
adventuregame,gemma-2-9b-it-q5,taking_from_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-2-9b-it-q5,thing_arg1_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-2-9b-it-q5,thing_arg2_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-2-9b-it-q5,turn_limit_loss,0.5,0.5039526306789696,0.2539682539682539,0.5,1.0,0.0,0.0
adventuregame,gemma-2-9b-it-q5,turn_ratio,0.7035366931918656,0.39250878826187996,0.1540631488628093,0.925,1.0,0.0689655172413793,-1.419383327513781
adventuregame,gemma-2-9b-it-q5,turns_over_par,9.8,11.734564329364767,137.7,3.0,27.0,0.0,0.9622183205518366
adventuregame,gemma-2-9b-it-q5,undefined_action,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-2-9b-it-q5,undefined_action_verb,9.734375,11.172872742381895,124.83308531746033,5.5,35.0,0.0,0.7358672132305059
adventuregame,gemma-2-9b-it-q5,undefined_argument_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-2-9b-it-q5,undefined_repr_str,0.1875,0.9063269671749656,0.8214285714285713,0.0,7.0,0.0,7.0090611874556625
adventuregame,gemma-7b-it,Aborted,0.78125,0.4166666666666667,0.1736111111111111,1.0,1.0,0.0,-1.3935483870967744
adventuregame,gemma-7b-it,Lose,0.21875,0.4166666666666667,0.1736111111111111,0.0,1.0,0.0,1.3935483870967744
adventuregame,gemma-7b-it,Main Score,1.5624999999999998,9.257605672450959,85.70326278659616,0.0,66.66666666666666,0.0,6.356119045446983
adventuregame,gemma-7b-it,Parsed Request Count,15.046875,18.950587114496663,359.124751984127,6.0,50.0,1.0,1.2881615704288334
adventuregame,gemma-7b-it,Played,0.21875,0.4166666666666667,0.1736111111111111,0.0,1.0,0.0,1.3935483870967744
adventuregame,gemma-7b-it,Request Count,15.828125,18.540864081078208,343.7636408730161,7.0,50.0,2.0,1.2838272776432396
adventuregame,gemma-7b-it,Request Success Ratio,0.8263653242093939,0.15081639580975315,0.022745585245044126,0.8571428571428571,1.0,0.5,-0.9035964870184613
adventuregame,gemma-7b-it,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,Violated Request Count,0.78125,0.4166666666666667,0.1736111111111111,1.0,1.0,0.0,-1.3935483870967744
adventuregame,gemma-7b-it,achieved_goal_ratio,0.015624999999999998,0.09257605672450954,0.008570326278659607,0.0,0.6666666666666666,0.0,6.356119045446984
adventuregame,gemma-7b-it,action_parsing_fail,9.671875,16.92378310318971,286.41443452380946,2.0,49.0,0.0,1.6001988004262961
adventuregame,gemma-7b-it,action_resolution_fail,3.515625,8.596773458041621,73.90451388888889,2.0,50.0,0.0,5.158241654306554
adventuregame,gemma-7b-it,bad_plan_dismiss_ratio,0.9236432453416149,0.17638431297699522,0.031111425864366608,1.0,1.0,0.3333333333333333,-2.079997976928679
